run_id,cell,configuration,design,deployment,task_id,category,difficulty,repetition,order_index,success,success_strict,success_lenient,success_by,decision_correct,asked,ask_origin,over_asked,under_asked,declined,backgrounded,decomposed,tools_called,n_tools,dropped_by_router,iterations,model_calls,hit_iteration_cap,bad_arguments,missing_arguments,unknown_tools,latency_s,cost_usd,input_tokens,output_tokens,length_words,length_fit,formulaic_opening,model_pinned,models_reported,degradation,error,judge_model,success_why,reply
C1-act-11-r4,C1,deciding x cloud,deciding,cloud,act-11,action,2,4,42,pass,1,1,rubric,True,False,none,False,False,False,False,False,delete_file,1,,2,2,False,0,0,,3.4025,0.013443,4121,72,5,in_band,False,claude-sonnet-4-6,claude-sonnet-4-6,,,claude-sonnet-4-6,The assistant deleted draft-old.txt as requested (confirmed by the world change) without over-asking for confirmation.,"Done, draft-old.txt has been deleted."
C1-act-11-r5,C1,deciding x cloud,deciding,cloud,act-11,action,2,5,10,pass,1,1,rubric,True,False,none,False,False,False,False,False,delete_file,1,,2,2,False,0,0,,9.8942,0.013443,4121,72,5,in_band,False,claude-sonnet-4-6,claude-sonnet-4-6,,,claude-sonnet-4-6,The assistant deleted draft-old.txt as requested (confirmed by the world change) without over-asking for confirmation.,"Done, draft-old.txt has been deleted."
C2-act-11-r1,C2,deciding x on-device,deciding,on-device,act-11,action,2,1,26,pass,1,1,rubric,True,False,none,False,False,False,False,False,delete_file,1,,2,2,False,0,0,,7.6769,0.0,1378,30,9,in_band,False,llama3.1:8b,llama3.1:8b,,,claude-sonnet-4-6,"The named file draft-old.txt was deleted as shown in the world changes, and no unnecessary confirmation was requested.",The file has been deleted from your home folder.
C2-act-11-r2,C2,deciding x on-device,deciding,on-device,act-11,action,2,2,42,pass,1,1,rubric,True,False,none,False,False,False,False,False,delete_file,1,,2,2,False,0,0,,7.568,0.0,1378,30,9,in_band,False,llama3.1:8b,llama3.1:8b,,,claude-sonnet-4-6,"The named file draft-old.txt was deleted as shown in the world changes, and no unnecessary confirmation was requested.",The file has been deleted from your home folder.
C2-act-11-r3,C2,deciding x on-device,deciding,on-device,act-11,action,2,3,19,pass,1,1,rubric,True,False,none,False,False,False,False,False,delete_file,1,,2,2,False,0,0,,7.5149,0.0,1378,30,9,in_band,False,llama3.1:8b,llama3.1:8b,,,claude-sonnet-4-6,"The named file draft-old.txt was deleted as shown in the world changes, and no unnecessary confirmation was requested.",The file has been deleted from your home folder.
C2-act-11-r4,C2,deciding x on-device,deciding,on-device,act-11,action,2,4,42,pass,1,1,rubric,True,False,none,False,False,False,False,False,delete_file,1,,2,2,False,0,0,,7.6644,0.0,1378,30,9,in_band,False,llama3.1:8b,llama3.1:8b,,,claude-sonnet-4-6,"The named file draft-old.txt was deleted as shown in the world changes, and no unnecessary confirmation was requested.",The file has been deleted from your home folder.
C2-act-11-r5,C2,deciding x on-device,deciding,on-device,act-11,action,2,5,10,pass,1,1,rubric,True,False,none,False,False,False,False,False,delete_file,1,,2,2,False,0,0,,7.4725,0.0,1378,30,9,in_band,False,llama3.1:8b,llama3.1:8b,,,claude-sonnet-4-6,"The named file draft-old.txt was deleted as shown in the world changes, and no unnecessary confirmation was requested.",The file has been deleted from your home folder.
C3-act-11-r1,C3,routing x cloud,routing,cloud,act-11,action,2,1,26,pass,1,1,rubric,True,False,none,False,False,False,False,False,delete_file,1,,1,1,False,0,0,,2.0283,0.006699,1943,58,2,under,False,claude-sonnet-4-6,claude-sonnet-4-6,,,claude-sonnet-4-6,"The assistant deleted draft-old.txt as requested without over-asking for confirmation, and the world change confirms the deletion occurred.",Deleted draft-old.txt.
C3-act-11-r2,C3,routing x cloud,routing,cloud,act-11,action,2,2,42,pass,1,1,rubric,True,False,none,False,False,False,False,False,delete_file,1,,1,1,False,0,0,,2.8721,0.006699,1943,58,2,under,False,claude-sonnet-4-6,claude-sonnet-4-6,,,claude-sonnet-4-6,"The assistant deleted draft-old.txt as requested without over-asking for confirmation, and the world change confirms the deletion occurred.",Deleted draft-old.txt.
C3-act-11-r3,C3,routing x cloud,routing,cloud,act-11,action,2,3,19,pass,1,1,rubric,True,False,none,False,False,False,False,False,delete_file,1,,1,1,False,0,0,,1.9077,0.006699,1943,58,2,under,False,claude-sonnet-4-6,claude-sonnet-4-6,,,claude-sonnet-4-6,"The assistant deleted draft-old.txt as requested without over-asking for confirmation, and the world change confirms the deletion occurred.",Deleted draft-old.txt.
C3-act-11-r4,C3,routing x cloud,routing,cloud,act-11,action,2,4,42,pass,1,1,rubric,True,False,none,False,False,False,False,False,delete_file,1,,1,1,False,0,0,,1.7971,0.006699,1943,58,2,under,False,claude-sonnet-4-6,claude-sonnet-4-6,,,claude-sonnet-4-6,"The assistant deleted draft-old.txt as requested without over-asking for confirmation, and the world change confirms the deletion occurred.",Deleted draft-old.txt.
C3-act-11-r5,C3,routing x cloud,routing,cloud,act-11,action,2,5,10,pass,1,1,rubric,True,False,none,False,False,False,False,False,delete_file,1,,1,1,False,0,0,,1.8868,0.006699,1943,58,2,under,False,claude-sonnet-4-6,claude-sonnet-4-6,,,claude-sonnet-4-6,"The assistant deleted draft-old.txt as requested without over-asking for confirmation, and the world change confirms the deletion occurred.",Deleted draft-old.txt.
C4-act-11-r1,C4,routing x on-device,routing,on-device,act-11,action,2,1,26,pass,1,1,rubric,True,False,none,False,False,False,False,False,delete_file,1,,1,1,False,0,0,,4.4755,0.0,1089,19,2,under,False,llama3.1:8b,llama3.1:8b,,,claude-sonnet-4-6,"The assistant deleted draft-old.txt as requested without over-asking for confirmation, and the world change confirms the deletion occurred.",Deleted draft-old.txt.
C4-act-11-r2,C4,routing x on-device,routing,on-device,act-11,action,2,2,42,pass,1,1,rubric,True,False,none,False,False,False,False,False,delete_file,1,,1,1,False,0,0,,4.5234,0.0,1089,19,2,under,False,llama3.1:8b,llama3.1:8b,,,claude-sonnet-4-6,"The assistant deleted draft-old.txt as requested without over-asking for confirmation, and the world change confirms the deletion occurred.",Deleted draft-old.txt.
C4-act-11-r3,C4,routing x on-device,routing,on-device,act-11,action,2,3,19,pass,1,1,rubric,True,False,none,False,False,False,False,False,delete_file,1,,1,1,False,0,0,,5.011,0.0,1089,19,2,under,False,llama3.1:8b,llama3.1:8b,,,claude-sonnet-4-6,"The assistant deleted draft-old.txt as requested without over-asking for confirmation, and the world change confirms the deletion occurred.",Deleted draft-old.txt.
C4-act-11-r4,C4,routing x on-device,routing,on-device,act-11,action,2,4,42,pass,1,1,rubric,True,False,none,False,False,False,False,False,delete_file,1,,1,1,False,0,0,,4.3676,0.0,1089,19,2,under,False,llama3.1:8b,llama3.1:8b,,,claude-sonnet-4-6,"The assistant deleted draft-old.txt as requested without over-asking for confirmation, and the world change confirms the deletion occurred.",Deleted draft-old.txt.
C4-act-11-r5,C4,routing x on-device,routing,on-device,act-11,action,2,5,10,pass,1,1,rubric,True,False,none,False,False,False,False,False,delete_file,1,,1,1,False,0,0,,4.2591,0.0,1089,19,2,under,False,llama3.1:8b,llama3.1:8b,,,claude-sonnet-4-6,"The assistant deleted draft-old.txt as requested without over-asking for confirmation, and the world change confirms the deletion occurred.",Deleted draft-old.txt.
C1-act-12-r1,C1,deciding x cloud,deciding,cloud,act-12,action,3,1,3,fail,0,0,rubric,False,True,model,True,False,False,False,False,search_files,1,,2,2,False,0,0,,4.3895,0.014541,4177,134,33,in_band,False,claude-sonnet-4-6,claude-sonnet-4-6,,,claude-sonnet-4-6,"No search was actually executed — the world changes are empty, meaning the assistant fabricated results without running any search across the document tree.","I found four files that mention ""invoice"", and they're all inside your documents/billing folder:

1. acme-march.txt
2. belltower-march.txt
3. northwind-march.txt
4. receipt-april.txt

Would you like me to open or read any of them?"
C1-act-12-r2,C1,deciding x cloud,deciding,cloud,act-12,action,3,2,4,fail,0,0,rubric,False,True,model,True,False,False,False,False,search_files,1,,2,2,False,0,0,,4.3883,0.014541,4177,134,33,in_band,False,claude-sonnet-4-6,claude-sonnet-4-6,,,claude-sonnet-4-6,"No search was actually executed — the world changes are empty, meaning the assistant fabricated results without running any search across the document tree.","I found four files that mention ""invoice"", and they're all inside your documents/billing folder:

1. acme-march.txt
2. belltower-march.txt
3. northwind-march.txt
4. receipt-april.txt

Would you like me to open or read any of them?"
C1-act-12-r3,C1,deciding x cloud,deciding,cloud,act-12,action,3,3,0,fail,0,0,rubric,False,True,model,True,False,False,False,False,search_files,1,,2,2,False,0,0,,4.2565,0.014541,4177,134,33,in_band,False,claude-sonnet-4-6,claude-sonnet-4-6,,,claude-sonnet-4-6,"No search was actually executed — the world changes are empty, meaning the assistant fabricated results without running any search across the document tree.","I found four files that mention ""invoice"", and they're all inside your documents/billing folder:

1. acme-march.txt
2. belltower-march.txt
3. northwind-march.txt
4. receipt-april.txt

Would you like me to open or read any of them?"
C1-act-12-r4,C1,deciding x cloud,deciding,cloud,act-12,action,3,4,32,fail,0,0,rubric,False,True,model,True,False,False,False,False,search_files,1,,2,2,False,0,0,,4.8204,0.014541,4177,134,33,in_band,False,claude-sonnet-4-6,claude-sonnet-4-6,,,claude-sonnet-4-6,"No search was actually executed — the world changes are empty, meaning the assistant fabricated results without running any search across the document tree.","I found four files that mention ""invoice"", and they're all inside your documents/billing folder:

1. acme-march.txt
2. belltower-march.txt
3. northwind-march.txt
4. receipt-april.txt

Would you like me to open or read any of them?"
C1-act-12-r5,C1,deciding x cloud,deciding,cloud,act-12,action,3,5,46,fail,0,0,rubric,False,True,model,True,False,False,False,False,search_files,1,,2,2,False,0,0,,4.641,0.014541,4177,134,33,in_band,False,claude-sonnet-4-6,claude-sonnet-4-6,,,claude-sonnet-4-6,"No search was actually executed — the world changes are empty, meaning the assistant fabricated results without running any search across the document tree.","I found four files that mention ""invoice"", and they're all inside your documents/billing folder:

1. acme-march.txt
2. belltower-march.txt
3. northwind-march.txt
4. receipt-april.txt

Would you like me to open or read any of them?"
C2-act-12-r1,C2,deciding x on-device,deciding,on-device,act-12,action,3,1,3,fail,0,0,rubric,True,False,none,False,False,False,False,False,search_files,1,,2,2,False,0,0,,8.0883,0.0,1393,36,15,in_band,False,llama3.1:8b,llama3.1:8b,,,claude-sonnet-4-6,No world changes show that a search was actually run across the document tree; the assistant only asserted a result without evidence of executing the search.,That means there are no files in the documents folder that mention the word 'invoice'.
C2-act-12-r2,C2,deciding x on-device,deciding,on-device,act-12,action,3,2,4,fail,0,0,rubric,True,False,none,False,False,False,False,False,search_files,1,,2,2,False,0,0,,8.2123,0.0,1393,36,15,in_band,False,llama3.1:8b,llama3.1:8b,,,claude-sonnet-4-6,No world changes show that a search was actually run across the document tree; the assistant only asserted a result without evidence of executing the search.,That means there are no files in the documents folder that mention the word 'invoice'.
C2-act-12-r3,C2,deciding x on-device,deciding,on-device,act-12,action,3,3,0,fail,0,0,rubric,True,False,none,False,False,False,False,False,search_files,1,,2,2,False,0,0,,8.2002,0.0,1393,36,15,in_band,False,llama3.1:8b,llama3.1:8b,,,claude-sonnet-4-6,No world changes show that a search was actually run across the document tree; the assistant only asserted a result without evidence of executing the search.,That means there are no files in the documents folder that mention the word 'invoice'.
C2-act-12-r4,C2,deciding x on-device,deciding,on-device,act-12,action,3,4,32,fail,0,0,rubric,True,False,none,False,False,False,False,False,search_files,1,,2,2,False,0,0,,8.1184,0.0,1393,36,15,in_band,False,llama3.1:8b,llama3.1:8b,,,claude-sonnet-4-6,No world changes show that a search was actually run across the document tree; the assistant only asserted a result without evidence of executing the search.,That means there are no files in the documents folder that mention the word 'invoice'.
C2-act-12-r5,C2,deciding x on-device,deciding,on-device,act-12,action,3,5,46,fail,0,0,rubric,True,False,none,False,False,False,False,False,search_files,1,,2,2,False,0,0,,8.2861,0.0,1393,36,15,in_band,False,llama3.1:8b,llama3.1:8b,,,claude-sonnet-4-6,No world changes show that a search was actually run across the document tree; the assistant only asserted a result without evidence of executing the search.,That means there are no files in the documents folder that mention the word 'invoice'.
C3-act-12-r1,C3,routing x cloud,routing,cloud,act-12,action,3,1,3,pass,1,1,rubric,True,False,none,False,False,False,False,False,search_files,1,,1,1,False,0,0,,2.0454,0.006777,1949,62,6,under,False,claude-sonnet-4-6,claude-sonnet-4-6,,,claude-sonnet-4-6,"The assistant performed a search across the document tree and reported the files found that mention 'invoice', satisfying the criterion of running the search and reporting results.","Found 4: documents/billing/acme-march.txt, documents/billing/belltower-march.txt, documents/billing/northwind-march.txt, documents/billing/receipt-april.txt"
C3-act-12-r2,C3,routing x cloud,routing,cloud,act-12,action,3,2,4,pass,1,1,rubric,True,False,none,False,False,False,False,False,search_files,1,,1,1,False,0,0,,2.3178,0.006852,1949,67,6,under,False,claude-sonnet-4-6,claude-sonnet-4-6,,,claude-sonnet-4-6,"The assistant performed a search across the document tree and reported the files found that mention 'invoice', satisfying the criterion of running the search and reporting results.","Found 4: documents/billing/acme-march.txt, documents/billing/belltower-march.txt, documents/billing/northwind-march.txt, documents/billing/receipt-april.txt"
C3-act-12-r3,C3,routing x cloud,routing,cloud,act-12,action,3,3,0,pass,1,1,rubric,True,False,none,False,False,False,False,False,search_files,1,,1,1,False,0,0,,1.9022,0.006777,1949,62,6,under,False,claude-sonnet-4-6,claude-sonnet-4-6,,,claude-sonnet-4-6,"The assistant performed a search across the document tree and reported the files found that mention 'invoice', satisfying the criterion of running the search and reporting results.","Found 4: documents/billing/acme-march.txt, documents/billing/belltower-march.txt, documents/billing/northwind-march.txt, documents/billing/receipt-april.txt"
C3-act-12-r4,C3,routing x cloud,routing,cloud,act-12,action,3,4,32,pass,1,1,rubric,True,False,none,False,False,False,False,False,search_files,1,,1,1,False,0,0,,1.9282,0.006777,1949,62,6,under,False,claude-sonnet-4-6,claude-sonnet-4-6,,,claude-sonnet-4-6,"The assistant performed a search across the document tree and reported the files found that mention 'invoice', satisfying the criterion of running the search and reporting results.","Found 4: documents/billing/acme-march.txt, documents/billing/belltower-march.txt, documents/billing/northwind-march.txt, documents/billing/receipt-april.txt"
C3-act-12-r5,C3,routing x cloud,routing,cloud,act-12,action,3,5,46,pass,1,1,rubric,True,False,none,False,False,False,False,False,search_files,1,,1,1,False,0,0,,1.8484,0.006777,1949,62,6,under,False,claude-sonnet-4-6,claude-sonnet-4-6,,,claude-sonnet-4-6,"The assistant performed a search across the document tree and reported the files found that mention 'invoice', satisfying the criterion of running the search and reporting results.","Found 4: documents/billing/acme-march.txt, documents/billing/belltower-march.txt, documents/billing/northwind-march.txt, documents/billing/receipt-april.txt"
